,translation,reol,Act,Chapter,type,code
22780,（不过，也不能一股脑推翻之前的所有推理）,hiro,02,02,Trial,09
22781,（那么，问题也许出在大前提里。我得找大家详细问问话……）,hiro,02,02,Trial,09
22782,我明白了……是凶手误导我们【那段间隔只有几秒钟】。,hiro,02,02,Trial,09
22783,……具体是？,nanoka,02,02,Trial,09
22784,就是说我们【被洗脑了】。,hiro,02,02,Trial,09
22785,实际上有更长的间隔。说不定有十几秒。,hiro,02,02,Trial,09
22786,但凶手对我们实施【洗脑】，误导我们只有几秒钟……扰乱了我们的搜查。,hiro,02,02,Trial,09
22787,【洗脑】？难道是安安……！？,miria,02,02,Trial,09
22788,……不。,anan,02,02,Trial,09
22789,吾辈的魔法并不是这种类型的洗脑……,anan,02,02,Trial,09
22790,嗯——……,noa,02,02,Trial,09
22791,就算有十几秒，也没有什么差别吧～。,noa,02,02,Trial,09
22792,时间变长会改变什么？,noa,02,02,Trial,09
22793,改变……目击证词之类的吧。,hiro,02,02,Trial,09
22794,这点应该搞清楚才对吧～？,noa,02,02,Trial,09
22795,『不要给吾辈冠上莫名其妙的嫌疑』,anan,02,02,Trial,09
22796,……坚决抗议！,anan,02,02,Trial,09
22797,（看来问题并不是出在时间间隔上）,hiro,02,02,Trial,09
22798,（……仔细想想，蕾雅的疑惑其实非常合理）,hiro,02,02,Trial,09
22799,（不过，也不能一股脑推翻之前的所有推理）,hiro,02,02,Trial,09
22800,（那么，问题也许出在大前提里。我得找大家详细问问话……）,hiro,02,02,Trial,09
22801,……烟囱攀爬法是什么？,hiro,02,02,Trial,09
22802,是在烟囱一样狭窄的地方攀爬时使用的方法！,sherry,02,02,Trial,09
22803,具体是用后背和手脚撑着壁面一点点蹭着爬上去！,sherry,02,02,Trial,09
22804,虽然是我提出来的，但听起来有点辛苦啊……,hanna,02,02,Trial,09
22805,……应该要花费很多时间吧。,nanoka,02,02,Trial,09
22806,【幽灵】啊……,hiro,02,02,Trial,09
22807,诺亚，你能详细说说看吗。,hiro,02,02,Trial,09
22808,嗯、嗯……,noa,02,02,Trial,09
22809,诺亚去那个画室的时候有时会感觉到里面有动静……,noa,02,02,Trial,09
22810,动静……具体是什么动静？,hiro,02,02,Trial,09
22811,像是响动啊、人影啊……,noa,02,02,Trial,09
22812,不过呢，等诺亚进画室以后……,noa,02,02,Trial,09
22813,却没有看到任何人。,noa,02,02,Trial,09
22814,……这样啊。,hiro,02,02,Trial,09
22815,阳台外面也检查过吗？,hiro,02,02,Trial,09
22816,嗯！中庭和天上一个人都没有！,noa,02,02,Trial,09
22817,屋顶也爬上去过，可是没有人～……,noa,02,02,Trial,09
22818,别再做这么危险的事了哦……！？,miria,02,02,Trial,09
22819,（不知消失在哪里的【幽灵】啊……）,hiro,02,02,Trial,09
22820,……啊。还有哦。,noa,02,02,Trial,09
22821,每次遇到幽灵的时候，典狱长都在附近。,noa,02,02,Trial,09
22822,……典狱长？,hiro,02,02,Trial,09
22823,嗯。是的。,noa,02,02,Trial,09
22824,……说不定，是对典狱长有怨恨的鬼怪呢……！,noa,02,02,Trial,09
22825,（……完全不讲科学啊）,hiro,02,02,Trial,09
22826,（不过，能用魔法的我们也没资格这么说吧）,hiro,02,02,Trial,09
22827,讨论前进…,@toast |#Toast_002|,02,02,Trial,09
22828,……不。没必要特意去绑绳子。,hiro,02,02,Trial,09
22829,因为，那里原本就绑着绳子。,hiro,02,02,Trial,09
22830,你说什么……！？到底怎么一回事……！,leia,02,02,Trial,09
22831,诺亚遇到的【幽灵】……就是解决这起案件的关键。,hiro,02,02,Trial,09
22832,【幽灵】啊……你该不会觉得真的存在吧……！？,alisa,02,02,Trial,09
22833,没啊？说到底不过是人类罢了。,hiro,02,02,Trial,09
22834,诺亚目击到的那个人一进画室就不见了。,hiro,02,02,Trial,09
22835,但根据她的证词，那个人也没有从阳台离开的迹象……,hiro,02,02,Trial,09
22836,……那么，这个【幽灵】能走的路只有一条。,hiro,02,02,Trial,09
22837,我知道了……！与焚烧炉相连的垃圾滑槽……！,ema,02,02,Trial,09
22838,没错。,hiro,02,02,Trial,09
22839,【幽灵】平时一直把垃圾滑槽当做前往焚烧炉的通道。,hiro,02,02,Trial,09
22840,这就是她往来二楼和地下的秘密通道。,hiro,02,02,Trial,09
22841,焚烧炉只会在周一下午3点启动……,ema,02,02,Trial,09
22842,只要牢记这一点，就能安全利用这条通道。,ema,02,02,Trial,09
22843,……当然，我不能否定，有可能是会飞的汉娜从阳台处逃跑了，只不过这时会有一个很难解释的地方。,hiro,02,02,Trial,09
22844,……如果是汉娜，应该没有必要选择垃圾滑槽这条路。,ema,02,02,Trial,09
22845,是的。如果是她，只要从阳台飞到中庭就好。,hiro,02,02,Trial,09
22846,对啊！而且这么点距离，走路比用魔法更快吧！？,hanna,02,02,Trial,09
22847,可是……为什么那个人要走这条路呢……？,miria,02,02,Trial,09
22848,答案就在诺亚的目击证词里。,hiro,02,02,Trial,09
22849,根据她的证词，目击到幽灵的时候典狱长总是在周围。,hiro,02,02,Trial,09
22850,嗯！典狱长和幽灵有什么关联吗？,noa,02,02,Trial,09
22851,从你的目击证词看来，当典狱长在附近的时候，幽灵就会从二楼下一楼。,hiro,02,02,Trial,09
22852,也可以理解为她是在【避免碰面】。,hiro,02,02,Trial,09
22853,这样啊……！幽灵不想碰见典狱长……！,ema,02,02,Trial,09
22854,那么，凶手就是在典狱长手下四处逃窜的人。这样的人并不多。她就是……,hiro,02,02,Trial,09
22855,是我……,hiro,02,02,Trial,09
22856,希罗，你做了什么亏心事吗……？,ema,02,02,Trial,09
22857,……没有。,hiro,02,02,Trial,09
22858,……那就不是你吧……？,ema,02,02,Trial,09
22859,……你说得对。,hiro,02,02,Trial,09
22860,（……再好好想想吧）,hiro,02,02,Trial,09
22861,（诺亚遇见的并不是什么【幽灵】。而是如假包换的人类）,hiro,02,02,Trial,09
22862,（总是躲着典狱长，时而像幽灵一般神出鬼没的人，她就是——）,hiro,02,02,Trial,09
22863,紫藤亚里沙，只能是你。,hiro,02,02,Trial,09
22864,哈？,alisa,02,02,Trial,09
22865,要说你会不会因为做了什么事被典狱长盯上而四处逃窜……,hiro,02,02,Trial,09
22866,也不是不可能。,hiro,02,02,Trial,09
22867,你说什么……！,alisa,02,02,Trial,09
22868,亚里沙看上去确实像那种会被抓进惩罚室的人呢！,sherry,02,02,Trial,09
22869,我才不会因为这种事四处逃窜！,alisa,02,02,Trial,09
22870,我会当面干掉对方！,alisa,02,02,Trial,09
22871,……别没由来地乱怀疑人！,alisa,02,02,Trial,09
22872,（……我倒是觉得，理由还是很充分的）,hiro,02,02,Trial,09
22873,（……再好好想想吧）,hiro,02,02,Trial,09
22874,（诺亚遇见的并不是什么【幽灵】。而是如假包换的人类）,hiro,02,02,Trial,09
22875,（总是躲着典狱长，时而像幽灵一般神出鬼没的人，她就是——）,hiro,02,02,Trial,09
22876,是她……泽渡可可。,hiro,02,02,Trial,09
22877,她对这座监牢持反抗态度，甚至将【杀死魔女的药】公之于众……,hiro,02,02,Trial,09
22878,这足以让典狱长追捕她了。,hiro,02,02,Trial,09
22879,……这样啊。,anan,02,02,Trial,09
22880,但可可并不是那种会主动逃跑的人哦～,sherry,02,02,Trial,09
22881,『她是会哭着乞求原谅的那种人』,anan,02,02,Trial,09
22882,（……考虑一下其他人选吧）,hiro,02,02,Trial,09
22883,（……再好好想想吧）,hiro,02,02,Trial,09
22884,（诺亚遇见的并不是什么【幽灵】。而是如假包换的人类）,hiro,02,02,Trial,09
22885,（总是躲着典狱长，时而像幽灵一般神出鬼没的人，她就是——）,hiro,02,02,Trial,09
22886,……希罗，为什么这个人会被典狱长追捕……？,ema,02,02,Trial,09
22887,……凭感觉。,hiro,02,02,Trial,09
22888,凭感觉……应该不行吧……！,ema,02,02,Trial,09
22889,（……再好好想想吧）,hiro,02,02,Trial,09
22890,（诺亚遇见的并不是什么【幽灵】。而是如假包换的人类）,hiro,02,02,Trial,09
22891,（总是躲着典狱长，时而像幽灵一般神出鬼没的人，她就是——）,hiro,02,02,Trial,09
22892,……奈叶香。你曾经被典狱长追捕过。,hiro,02,02,Trial,09
22893,如果是你的话，就算造一条连接诺亚画室和焚烧炉的通道也不奇怪。,hiro,02,02,Trial,09
22894,诺亚目击到的【幽灵】真身……就是你。,hiro,02,02,Trial,09
22895,…………,nanoka,02,02,Trial,09
22896,……是啊。你说得没错。,nanoka,02,02,Trial,09
22897,为了躲避典狱长它们的监视，我平时一直通过垃圾滑槽行动。,nanoka,02,02,Trial,09
22898,除此以外，我也准备了很多用来躲藏的地点。,nanoka,02,02,Trial,09
22899,那也就是说，连接二楼和地下的绳子一开始就是存在的。,hiro,02,02,Trial,09
22900,没错。,nanoka,02,02,Trial,09
22901,这样一来……就彻底颠覆这起案件的前提了。,ema,02,02,Trial,09
22902,起初，根据我和艾玛的证词，没有人能从我们之间的窗口期做手脚……,hiro,02,02,Trial,09
22903,然而……如果有路从地下通往二楼，那么谁都有可能做得到了。,ema,02,02,Trial,09
22904,重要的是究竟是谁做的——,sherry,02,02,Trial,09
22905,——也就是说，必须确认大家的不在场证明，对吧！,sherry,02,02,Trial,09
22906,那么接下来……我要再确认一下大家的不在场证明！,sherry,02,02,Trial,09
22907,案发时间就在尸体被发现的不久前……这点没有变吧？,sherry,02,02,Trial,10
22908,对。,hiro,02,02,Trial,10
22909,从我看完直播到艾玛发现尸体的这段时间……,hiro,02,02,Trial,10
22910,在这5分钟左右的时间里，凶手完成了从杀人到抛尸的所有步骤。,hiro,02,02,Trial,10
22911,她在地下射杀可可后，直接爬到二楼把尸体拉了上去，并抛到中庭……,ema,02,02,Trial,10
22912,如果一切顺利，我觉得并非不可能。,ema,02,02,Trial,10
22913,我记得那时候……大家听见骚乱声就马上到中庭汇合了。,miria,02,02,Trial,10
22914,在汇合之前，大家都在做什么呢！？,hanna,02,02,Trial,10
22915,吾辈和蕾雅在会客厅里。,anan,02,02,Trial,10
22916,……她们确实在会客厅。我也看见了，可以作证。,nanoka,02,02,Trial,10
22917,我和亚里沙一直在自己的房间里！,sherry,02,02,Trial,10
22918,我躺在床上……但是有这家伙在房间里。也睡不着。,alisa,02,02,Trial,10
22919,大、大叔我和诺亚在娱乐室里！,miria,02,02,Trial,10
22920,我们看了个莫名其妙的电影～。,noa,02,02,Trial,10
22921,……哇！？,hanna,02,02,Trial,10
22922,"那就<link=""Objection_02_02_10_01"">只有我一个人</link>没有不在场证明了！？",hanna,02,02,Trial,10
22923,看来凶手已经找到了！,sherry,02,02,Trial,10
22924,不、不是我啦～！,hanna,02,02,Trial,10
22925,对、对了！我在一楼大厅和希罗擦肩而过了！,hanna,02,02,Trial,10
22926,她可以为我作证我当时就在那里～！,hanna,02,02,Trial,10
22927,（我确实记得在前往淋浴房的路上遇到了汉娜）,hiro,02,02,Trial,10
22928,（那么，如果所有人的证词都是真的，岂不是谁都不可能犯罪……？）,hiro,02,02,Trial,10
22929,（还是说目前的推理全都错了，凶手还是艾玛……）,hiro,02,02,Trial,10
22930,（整理一下……大家的证词吧）,hiro,02,02,Trial,10
22931,还有人没有不在场证明,hiro,02,02,Trial,10
22932,除汉娜以外所有人都有不在场证明,hiro,02,02,Trial,10
22933,返回,hiro,02,02,Trial,10
22934,凶手果然就是汉娜。,hiro,02,02,Trial,10
22935,她撞到我以后回到焚烧炉室，扛着尸体爬上秘密通道——,hiro,02,02,Trial,10
22936,然后从二楼的画室把尸体抛到了中庭。,hiro,02,02,Trial,10
22937,这样跑上跑下的……！,hanna,02,02,Trial,10
22938,时间肯定不够用呀～！,hanna,02,02,Trial,10
22939,大家都听到了典狱长的通知，二楼、地下和楼梯附近应该都有人经过。,sherry,02,02,Trial,10
22940,我从地下往楼上走的时候，恰好抓到了正在收拾衣服的汉娜。,sherry,02,02,Trial,10
22941,然后被你强行带走了～！,hanna,02,02,Trial,10
22942,从希罗经过会客厅的时间点来看，当时她撞到你以后，你应该没什么时间去别的地方。,leia,02,02,Trial,10
22943,在听到通知之前，我一直在收拾被希罗撞了一地的衣服！,hanna,02,02,Trial,10
22944,反倒是希罗很奇怪，明明案发前刚刚遇到我，却不否定我的嫌疑！！,hanna,02,02,Trial,10
22945,（……如果汉娜是凶手，她能行动的时间太短了）,hiro,02,02,Trial,10
22946,（要说还有谁可能犯罪的话……）,hiro,02,02,Trial,10
22947,（……这其中有个人在【伪造不在场证明】……！）,hiro,02,02,Trial,10
22948,……不。除汉娜以外，还有一个人没有不在场证明。,hiro,02,02,Trial,10
22949,那个人是谁！？,hanna,02,02,Trial,10
22950,那个缺少他人目击证词的人就是……,hiro,02,02,Trial,10
22951,我。,hiro,02,02,Trial,10
22952,都走到这步了才招认？,alisa,02,02,Trial,10
22953,那我们刚刚的讨论到底算什么啊！？,hanna,02,02,Trial,10
22954,（我的信誉受损了）,hiro,02,02,Trial,10
22955,（……重新提出不在场证明存疑的人选吧）,hiro,02,02,Trial,10
22956,（所谓不在场证明，只有他人作证才能成立）,hiro,02,02,Trial,10
22957,（然而在所有人当中……有个人在案发时没有被任何人目击到）,hiro,02,02,Trial,10
22958,艾玛……是你把她从淋浴房拉上去杀死的！,hiro,02,02,Trial,10
22959,希罗，你这是怎么了……？真的很不对劲……！,ema,02,02,Trial,10
22960,语无伦次。,anan,02,02,Trial,10
22961,莫不是魔女化加深了吧？,anan,02,02,Trial,10
22962,如果真是那样，要趁你还没有失控赶紧抓住你！,sherry,02,02,Trial,10
22963,（可恶……！冷静点！）,hiro,02,02,Trial,10
22964,（……重新提出不在场证明存疑的人选吧）,hiro,02,02,Trial,10
22965,（所谓不在场证明，只有他人作证才能成立）,hiro,02,02,Trial,10
22966,（然而在所有人当中……有个人在案发时没有被任何人目击到）,hiro,02,02,Trial,10
22967,希罗……这个人的不在场证明是成立的吧……？,ema,02,02,Trial,10
22968,（……重新提出不在场证明存疑的人选吧）,hiro,02,02,Trial,10
22969,（所谓不在场证明，只有他人作证才能成立）,hiro,02,02,Trial,10
22970,（然而在所有人当中……有个人在案发时没有被任何人目击到）,hiro,02,02,Trial,10
22971,……是你，奈叶香。,hiro,02,02,Trial,10
22972,…………,nanoka,02,02,Trial,10
22973,你的证词不过是你单方面的目击证词。,hiro,02,02,Trial,10
22974,看到蕾雅和安安在会客厅里的证词并不能证明你不在案发现场……,hiro,02,02,Trial,10
22975,其他人都有别人证明其不在场。,hiro,02,02,Trial,10
22976,所以，要么是我或者艾玛在说谎……,hiro,02,02,Trial,10
22977,……要么是你，奈叶香。是你在说谎。只有这两种可能。,hiro,02,02,Trial,10
